Customer_ID,risk_score,risk_category
7459-IMVYU,1,"Low risk"
0754-EEBDC,2,"Medium risk"
2361-FJWNO,0,"Low risk"
8232-UTFOZ,1,"Low risk"
6637-KYRCV,3,"Medium risk"
7188-CBBBA,3,"Medium risk"
2801-NISEI,1,"Low risk"
7696-CFTAT,1,"Low risk"
2123-VSCOT,0,"Low risk"
2018-QKYGT,5,"High risk"
2239-CGBUZ,0,"Low risk"
8267-KFGYD,3,"Medium risk"
4890-VMUAV,0,"Low risk"
9261-WDCAF,3,"Medium risk"
8229-BUJHX,1,"Low risk"
7449-HVPIV,4,"High risk"
0564-MUUQK,3,"Medium risk"
5619-PTMIK,2,"Medium risk"
3737-XBQDD,4,"High risk"
5882-CMAZQ,2,"Medium risk"
2430-RRYUW,1,"Low risk"
5447-WZAFP,3,"Medium risk"
4425-OWHWB,1,"Low risk"
7892-QVYKW,4,"High risk"
9675-ICXCT,1,"Low risk"
1960-UYCNN,5,"High risk"
7336-RLLRH,1,"Low risk"
9885-MFVSU,0,"Low risk"
8022-BECSI,1,"Low risk"
0266-CLZKZ,2,"Medium risk"
3977-QCRSL,3,"Medium risk"
7639-OPLNG,0,"Low risk"
7328-OWMOM,1,"Low risk"
4418-LZMSV,1,"Low risk"
2546-KZAAT,1,"Low risk"
5989-PGKJB,4,"High risk"
1488-PBLJN,2,"Medium risk"
3778-FOAQW,1,"Low risk"
4452-ROHMO,1,"Low risk"
3090-LETTY,3,"Medium risk"
5349-AZPEW,3,"Medium risk"
9720-JJJOR,1,"Low risk"
8100-HZZLJ,2,"Medium risk"
3546-GHEAE,2,"Medium risk"
2550-QHZGP,2,"Medium risk"
5346-BZCHP,1,"Low risk"
1216-BGTSP,3,"Medium risk"
0744-BIKKF,1,"Low risk"
5248-KWLAR,1,"Low risk"
7833-PKIHD,0,"Low risk"
6784-XYJAE,1,"Low risk"
3933-DQPWX,0,"Low risk"
6661-EIPZC,1,"Low risk"
2251-PYLPB,0,"Low risk"
5555-RNPGT,3,"Medium risk"
4137-BTIKL,5,"High risk"
2190-BCXEC,2,"Medium risk"
2911-WDXMV,4,"High risk"
4547-FZJWE,1,"Low risk"
7422-WNBTY,4,"High risk"
0842-IWYCP,2,"Medium risk"
3521-HTQTV,1,"Low risk"
7707-PYBBH,1,"Low risk"
4139-DETXS,0,"Low risk"
5793-YOLJN,1,"Low risk"
0673-IGUQO,3,"Medium risk"
8311-UEUAB,1,"Low risk"
5858-EAFCZ,3,"Medium risk"
1163-ONYEY,2,"Medium risk"
5656-MJEFC,0,"Low risk"
6082-OQFBA,1,"Low risk"
8974-OVACP,3,"Medium risk"
4010-YLMVT,4,"High risk"
8612-GXIDD,2,"Medium risk"
6288-CHQJB,0,"Low risk"
8160-HOWOX,3,"Medium risk"
8894-JVDCV,2,"Medium risk"
2023-VQFDL,2,"Medium risk"
1345-GKDZZ,3,"Medium risk"
0248-IPDFW,3,"Medium risk"
4335-UPJSI,1,"Low risk"
1784-EZDKJ,3,"Medium risk"
7101-HRBLJ,1,"Low risk"
5039-LZRQT,1,"Low risk"
8220-OCUFY,0,"Low risk"
1178-PZGAB,1,"Low risk"
2626-VEEWG,1,"Low risk"
2530-FMFXO,2,"Medium risk"
5970-GHJAW,1,"Low risk"
3689-MOZGR,1,"Low risk"
4195-PNGZS,1,"Low risk"
5003-XZWWO,1,"Low risk"
6922-NCEDI,1,"Low risk"
6131-IUNXN,2,"Medium risk"
7951-VRDVK,1,"Low risk"
8076-FEZKJ,2,"Medium risk"
5197-YPYBZ,2,"Medium risk"
4312-GVYNH,0,"Low risk"
2234-EOFPT,0,"Low risk"
1153-GNOLC,1,"Low risk"
3298-QEICA,0,"Low risk"
5242-UOWHD,1,"Low risk"
6479-SZPLM,1,"Low risk"
8097-VBQTZ,1,"Low risk"
4500-HKANN,0,"Low risk"
1393-IMKZG,4,"High risk"
2908-WGAXL,1,"Low risk"
3378-AJRAO,1,"Low risk"
9554-DFKIC,2,"Medium risk"
0829-DDVLK,1,"Low risk"
2054-PJOCK,1,"Low risk"
9150-HEPMB,1,"Low risk"
9030-QGZNL,2,"Medium risk"
3126-WQMGH,2,"Medium risk"
9239-GZHZE,2,"Medium risk"
0219-QAERP,1,"Low risk"
8963-JLGJT,3,"Medium risk"
7401-JIXNM,1,"Low risk"
9339-FIIJL,1,"Low risk"
0002-ORFBO,1,"Low risk"
3324-OIRTO,3,"Medium risk"
5414-OFQCB,2,"Medium risk"
9154-QDGTH,2,"Medium risk"
8197-BFWVU,1,"Low risk"
6770-UAYGJ,1,"Low risk"
7928-VJYAB,5,"High risk"
4981-FLTMF,1,"Low risk"
3113-IWHLC,3,"Medium risk"
4277-BWBML,1,"Low risk"
0234-TEVTT,1,"Low risk"
4304-TSPVK,2,"Medium risk"
2637-FKFSY,3,"Medium risk"
7874-ECPQJ,3,"Medium risk"
0020-INWCK,3,"Medium risk"
9548-ZMVTX,2,"Medium risk"
8739-XNIKG,5,"High risk"
3981-QSVQI,3,"Medium risk"
5067-WJEUN,1,"Low risk"
9251-WNSOD,1,"Low risk"
2616-UUTFK,2,"Medium risk"
7064-JHXCE,1,"Low risk"
9570-KYEUA,2,"Medium risk"
6993-YGFJV,2,"Medium risk"
2712-SYWAY,3,"Medium risk"
5498-IBWPI,0,"Low risk"
9314-QDMDW,2,"Medium risk"
9308-ANMVE,2,"Medium risk"
3413-DHLPB,3,"Medium risk"
6734-GMPVK,5,"High risk"
9822-OAOVB,3,"Medium risk"
6161-ERDGD,1,"Low risk"
1226-JZNKR,2,"Medium risk"
7389-KBFIT,3,"Medium risk"
5141-ZUVBH,4,"High risk"
5197-PYEPU,3,"Medium risk"
3275-RHRNE,0,"Low risk"
9621-OUPYD,1,"Low risk"
8982-NHAVY,3,"Medium risk"
2450-ZKEED,1,"Low risk"
3694-DELSO,3,"Medium risk"
1465-WCZVT,3,"Medium risk"
0567-GGCAC,3,"Medium risk"
9802-CAQUT,3,"Medium risk"
0187-WZNAB,3,"Medium risk"
7602-MVRMB,2,"Medium risk"
5406-KGRMX,1,"Low risk"
5968-HYJRZ,1,"Low risk"
7140-ADSMJ,3,"Medium risk"
7706-YLMQA,1,"Low risk"
2585-KTFRE,2,"Medium risk"
7994-UYIVZ,5,"High risk"
4716-MRVEN,1,"Low risk"
3200-MNQTF,0,"Low risk"
9135-MGVPY,1,"Low risk"
7878-JGDKK,3,"Medium risk"
1088-AUUZZ,0,"Low risk"
6476-EPYZR,3,"Medium risk"
6620-HVDUJ,1,"Low risk"
1032-MAELW,0,"Low risk"
7641-TQFHN,2,"Medium risk"
1552-TKMXS,2,"Medium risk"
6188-UXBBR,1,"Low risk"
2333-KWEWW,1,"Low risk"
5702-SKUOB,3,"Medium risk"
1134-YWTYF,1,"Low risk"
0679-TDGAK,0,"Low risk"
6585-WCEWR,1,"Low risk"
1776-SPBWV,1,"Low risk"
1926-QUZNN,1,"Low risk"
5829-NVSQN,0,"Low risk"
4927-WWOOZ,5,"High risk"
8670-ERCJH,2,"Medium risk"
7758-UJWYS,0,"Low risk"
2050-ONYDQ,1,"Low risk"
0739-UUAJR,1,"Low risk"
7175-NTIXE,1,"Low risk"
5843-TTHGI,2,"Medium risk"
8868-GAGIO,4,"High risk"
5380-XPJNZ,1,"Low risk"
3230-JCNZS,3,"Medium risk"
0277-ORXQS,0,"Low risk"
7996-BPXHY,1,"Low risk"
3227-WLKLI,1,"Low risk"
2266-FUBDZ,1,"Low risk"
9153-BTBVV,1,"Low risk"
0380-ZCSBI,3,"Medium risk"
7145-FEJWU,5,"High risk"
9624-EGDEQ,1,"Low risk"
0962-CQPWQ,1,"Low risk"
1265-BCFEO,1,"Low risk"
5945-AZYHT,3,"Medium risk"
6384-VMJHP,0,"Low risk"
2262-SLNVK,4,"High risk"
1135-HIORI,2,"Medium risk"
0164-APGRB,2,"Medium risk"
6481-ESCNL,4,"High risk"
1790-NESIO,1,"Low risk"
1550-EENBN,4,"High risk"
8198-RKSZG,2,"Medium risk"
9297-EONCV,1,"Low risk"
1069-QJOEE,1,"Low risk"
7799-DSEWS,1,"Low risk"
3130-ICDUP,5,"High risk"
0820-FNRNX,1,"Low risk"
0014-BMAQU,2,"Medium risk"
9018-PCIOK,1,"Low risk"
9953-ZMKSM,1,"Low risk"
7665-NKLAV,0,"Low risk"
4391-LNRXK,3,"Medium risk"
6131-FOYAS,2,"Medium risk"
9481-WHGWY,0,"Low risk"
4328-VUFWD,0,"Low risk"
5140-FOMCQ,3,"Medium risk"
2150-OEGBV,1,"Low risk"
1872-EBWSC,1,"Low risk"
7026-YMSBE,1,"Low risk"
9674-EHPPG,0,"Low risk"
5213-TWWJU,3,"Medium risk"
5445-GLVOT,2,"Medium risk"
0254-KCJGT,1,"Low risk"
6461-SZMCV,1,"Low risk"
1942-OQFRW,3,"Medium risk"
9640-ZSLDC,1,"Low risk"
4231-LZUYM,1,"Low risk"
3594-BDSOA,1,"Low risk"
5996-DAOQL,3,"Medium risk"
0484-JPBRU,2,"Medium risk"
7274-CGTOD,0,"Low risk"
4635-EJYPD,1,"Low risk"
1866-ZSLJM,2,"Medium risk"
4636-TVXVG,1,"Low risk"
9392-XBGTD,1,"Low risk"
3518-PZXZQ,3,"Medium risk"
2371-JUNGC,3,"Medium risk"
5074-FBGHB,2,"Medium risk"
2323-ARSVR,2,"Medium risk"
0815-MFZGM,2,"Medium risk"
5480-XTFFL,1,"Low risk"
9086-YJYXS,1,"Low risk"
1179-INLAT,2,"Medium risk"
7909-FIOIY,2,"Medium risk"
5468-BPMMO,2,"Medium risk"
9534-NSXEM,1,"Low risk"
1810-MVMAI,1,"Low risk"
1229-RCALF,2,"Medium risk"
6366-XIVKZ,2,"Medium risk"
9375-MHRRS,2,"Medium risk"
4860-YZGZM,3,"Medium risk"
4760-THGOT,4,"High risk"
2790-XUYMV,3,"Medium risk"
5353-WILCI,2,"Medium risk"
7009-PCARS,1,"Low risk"
0519-DRGTI,2,"Medium risk"
1985-MBRYP,1,"Low risk"
9372-TXXPS,0,"Low risk"
1015-JPFYW,2,"Medium risk"
6645-MXQJT,5,"High risk"
6484-LATFU,1,"Low risk"
7599-NTMDP,0,"Low risk"
0536-ACXIP,3,"Medium risk"
0936-NQLJU,1,"Low risk"
3251-YMVWZ,1,"Low risk"
7610-TVOPG,2,"Medium risk"
3638-DIMPH,1,"Low risk"
1845-ZLLIG,3,"Medium risk"
8559-WNQZS,2,"Medium risk"
1699-UOTXU,1,"Low risk"
0635-WKOLD,0,"Low risk"
5993-JSUWV,1,"Low risk"
6988-CJEYV,4,"High risk"
3097-FQTVJ,1,"Low risk"
7299-GNVPL,3,"Medium risk"
9743-DQKQW,3,"Medium risk"
9093-FPDLG,4,"High risk"
0541-FITGH,3,"Medium risk"
5485-ITNPC,1,"Low risk"
0233-FTHAV,2,"Medium risk"
8922-NPKBJ,1,"Low risk"
2740-TVLFN,3,"Medium risk"
9512-PHSMG,3,"Medium risk"
1564-HJUVY,2,"Medium risk"
7517-LDMPS,5,"High risk"
7244-KXYZN,1,"Low risk"
5226-NOZFC,4,"High risk"
1400-WIVLL,2,"Medium risk"
6652-YFFJO,3,"Medium risk"
3170-GWYKC,3,"Medium risk"
9830-ECLEN,1,"Low risk"
2668-TZSPS,3,"Medium risk"
7446-SFAOA,1,"Low risk"
9522-ZSINC,1,"Low risk"
8234-GSZYK,1,"Low risk"
6505-OZNPG,1,"Low risk"
6164-HAQTX,0,"Low risk"
0953-LGOVU,2,"Medium risk"
9619-GSATL,0,"Low risk"
5622-UEJFI,1,"Low risk"
0484-FFVBJ,1,"Low risk"
0301-FIDRB,0,"Low risk"
4139-JPIAM,1,"Low risk"
9453-PATOS,1,"Low risk"
0106-UGRDO,2,"Medium risk"
1930-QPBVZ,2,"Medium risk"
5220-AGAAX,1,"Low risk"
4526-EXKKN,1,"Low risk"
3345-JHUEO,3,"Medium risk"
2674-MIAHT,5,"High risk"
4707-YNOQA,1,"Low risk"
9357-UJRUN,0,"Low risk"
1163-VIPRI,2,"Medium risk"
9348-ROUAI,1,"Low risk"
3043-TYBNO,2,"Medium risk"
4830-FAXFM,2,"Medium risk"
5906-BFOZT,3,"Medium risk"
5266-PFRQK,1,"Low risk"
6765-MBQNU,1,"Low risk"
1303-SRDOK,2,"Medium risk"
3769-MHZNV,1,"Low risk"
1038-RQOST,2,"Medium risk"
4568-TTZRT,3,"Medium risk"
8084-OIVBS,2,"Medium risk"
8896-BQTTI,3,"Medium risk"
3352-RICWQ,2,"Medium risk"
2160-GPFXD,0,"Low risk"
1498-NHTLT,1,"Low risk"
0238-WHBIQ,1,"Low risk"
6651-RLGGM,1,"Low risk"
5696-EXCYS,1,"Low risk"
5795-KTGUD,3,"Medium risk"
4702-HDRKD,0,"Low risk"
9114-AAFQH,1,"Low risk"
8715-KKTFG,2,"Medium risk"
1728-BQDMA,3,"Medium risk"
5117-ZSMHQ,1,"Low risk"
0960-HUWBM,2,"Medium risk"
0263-FJTQO,0,"Low risk"
7319-ZNRTR,1,"Low risk"
5133-POWUA,3,"Medium risk"
9224-VTYID,1,"Low risk"
9500-IWPXQ,0,"Low risk"
4504-YOULA,2,"Medium risk"
3401-URHDA,0,"Low risk"
8631-XVRZL,2,"Medium risk"
3853-LYGAM,3,"Medium risk"
5751-USDBL,1,"Low risk"
5680-LQOGP,1,"Low risk"
9931-DCEZH,0,"Low risk"
0315-LVCRK,5,"High risk"
2410-CIYFZ,3,"Medium risk"
1867-TJHTS,3,"Medium risk"
2817-LVCPP,1,"Low risk"
5038-ETMLM,2,"Medium risk"
5056-FIMPT,2,"Medium risk"
4521-WFJAI,1,"Low risk"
8809-XKHMD,2,"Medium risk"
0867-LDTTC,2,"Medium risk"
3148-AOIQT,1,"Low risk"
3889-VWBID,1,"Low risk"
0496-AHOOK,0,"Low risk"
3181-VTHOE,0,"Low risk"
4567-AKPIA,2,"Medium risk"
7901-HXJVA,3,"Medium risk"
5924-IFQTT,1,"Low risk"
2452-SNHFZ,3,"Medium risk"
6029-CSMJE,2,"Medium risk"
4962-CHQPW,1,"Low risk"
2253-KPMNB,0,"Low risk"
6429-SHBCB,2,"Medium risk"
2603-HVKCG,4,"High risk"
5148-ORICT,0,"Low risk"
7272-QDCKA,3,"Medium risk"
8908-SLFCJ,1,"Low risk"
6968-MHOMU,1,"Low risk"
3721-WKIIL,1,"Low risk"
6734-CKRSM,3,"Medium risk"
6568-POCUI,2,"Medium risk"
7682-AZNDK,4,"High risk"
5384-ZTTWP,2,"Medium risk"
1407-DIGZV,2,"Medium risk"
0570-BFQHT,5,"High risk"
4393-OBCRR,2,"Medium risk"
8564-LDKFL,3,"Medium risk"
4717-GHADL,0,"Low risk"
5501-TVMGM,3,"Medium risk"
5879-HMFFH,1,"Low risk"
3810-DVDQQ,2,"Medium risk"
6972-SNKKW,3,"Medium risk"
3694-GLTJM,3,"Medium risk"
8550-XSXUQ,1,"Low risk"
9055-MOJJJ,0,"Low risk"
0585-EGDDA,3,"Medium risk"
3481-JHUZH,4,"High risk"
6869-FGJJC,2,"Medium risk"
5960-MVTUK,2,"Medium risk"
6817-WTYHE,3,"Medium risk"
4931-TRZWN,2,"Medium risk"
8043-PNYSD,1,"Low risk"
9938-EKRGF,2,"Medium risk"
2703-AMTUL,1,"Low risk"
8173-RXAYP,1,"Low risk"
4825-XJGDM,0,"Low risk"
5402-HTOTQ,2,"Medium risk"
3890-RTCMS,1,"Low risk"
3665-JATSN,2,"Medium risk"
7966-YOTQW,3,"Medium risk"
4324-BZCKL,3,"Medium risk"
6924-TDGMT,2,"Medium risk"
1536-YHDOE,0,"Low risk"
8123-QBNAZ,4,"High risk"
5482-VXSXJ,4,"High risk"
7365-BVCJH,3,"Medium risk"
9620-ENEJV,4,"High risk"
0464-WJTKO,1,"Low risk"
8902-ZEOVF,1,"Low risk"
6778-EICRF,1,"Low risk"
4132-KALRO,4,"High risk"
1245-HARPS,1,"Low risk"
4293-ETKAP,0,"Low risk"
6064-PUPMC,0,"Low risk"
6322-PJJDJ,3,"Medium risk"
0330-BGYZE,3,"Medium risk"
7197-VOJMM,0,"Low risk"
4900-MSOMT,1,"Low risk"
9194-GFVOI,1,"Low risk"
4282-MSACW,2,"Medium risk"
1403-LKLIK,1,"Low risk"
9643-AVVWI,3,"Medium risk"
2706-QZIHY,1,"Low risk"
6061-PQHMK,1,"Low risk"
9139-TWBAS,1,"Low risk"
6685-GBWJZ,0,"Low risk"
5043-TRZWM,4,"High risk"
4573-JKNAE,2,"Medium risk"
0384-LPITE,1,"Low risk"
1335-HQMKX,3,"Medium risk"
4536-PLEQY,5,"High risk"
7029-IJEJK,0,"Low risk"
8871-JLMHM,2,"Medium risk"
3865-ZFZIB,1,"Low risk"
7109-CQYUZ,1,"Low risk"
2696-RZVZW,1,"Low risk"
0396-HUJBP,3,"Medium risk"
6285-FTQBF,1,"Low risk"
1474-JUWSM,0,"Low risk"
3530-CRZSB,3,"Medium risk"
9617-INGJY,4,"High risk"
0621-TSSMU,1,"Low risk"
7636-PEPNS,1,"Low risk"
9052-DHNKM,1,"Low risk"
6794-HKIAJ,4,"High risk"
5578-NKCXI,3,"Medium risk"
3096-WPXBT,3,"Medium risk"
8434-PNQZX,0,"Low risk"
5950-AAAGJ,4,"High risk"
9618-LFJRU,3,"Medium risk"
6693-DJWTY,1,"Low risk"
0744-GKNGE,3,"Medium risk"
6447-EGDIV,1,"Low risk"
3272-VUHPV,2,"Medium risk"
4176-FXYBO,4,"High risk"
1063-DHQJF,2,"Medium risk"
6719-FGEDO,2,"Medium risk"
1837-YQUCE,0,"Low risk"
0369-ZGOVK,2,"Medium risk"
9391-LMANN,3,"Medium risk"
4086-ATNFV,1,"Low risk"
3739-YBWAB,1,"Low risk"
0326-VDYXE,3,"Medium risk"
0436-TWFFZ,1,"Low risk"
2669-OIDSD,3,"Medium risk"
9576-SYUHJ,4,"High risk"
9430-NKQLY,1,"Low risk"
0247-SLUJI,3,"Medium risk"
6483-OATDN,3,"Medium risk"
7673-LPRNY,1,"Low risk"
4465-VDKIQ,3,"Medium risk"
2558-BUOZZ,3,"Medium risk"
9257-AZMTZ,1,"Low risk"
0003-MKNFE,3,"Medium risk"
0975-UYDTX,1,"Low risk"
0975-VOOVL,3,"Medium risk"
5968-VXZLG,3,"Medium risk"
8295-KMENE,0,"Low risk"
1335-NTIUC,3,"Medium risk"
2368-GAKKQ,2,"Medium risk"
3785-KTYSH,1,"Low risk"
4063-EIKNQ,3,"Medium risk"
6993-YCOBK,2,"Medium risk"
8393-JMVMB,3,"Medium risk"
0969-RGKCU,1,"Low risk"
0378-CJKPV,2,"Medium risk"
1703-MGIAB,1,"Low risk"
4311-QTTAI,1,"Low risk"
4318-RAJVY,2,"Medium risk"
3612-YUNGG,2,"Medium risk"
9028-LIHRP,2,"Medium risk"
1053-MXTTK,2,"Medium risk"
0853-TWRVK,2,"Medium risk"
0670-ANMUU,2,"Medium risk"
6897-RWMUB,0,"Low risk"
1077-HUUJM,4,"High risk"
8417-GSODA,3,"Medium risk"
5171-EPLKN,1,"Low risk"
7820-ZYGNY,3,"Medium risk"
9677-AVKED,1,"Low risk"
6696-YDAYZ,1,"Low risk"
6506-EYCNH,2,"Medium risk"
4795-WRNVT,2,"Medium risk"
9643-YBLUR,3,"Medium risk"
9026-LHEVG,3,"Medium risk"
7011-CVEUC,3,"Medium risk"
7925-PNRGI,2,"Medium risk"
1552-CZCLL,2,"Medium risk"
9987-LUTYD,0,"Low risk"
5693-PIPCS,2,"Medium risk"
8039-EQPIM,0,"Low risk"
3209-ZPKFI,2,"Medium risk"
3569-JFODW,1,"Low risk"
1591-XWLGB,1,"Low risk"
6319-QSUSR,3,"Medium risk"
0487-CRLZF,0,"Low risk"
9451-WLYRI,1,"Low risk"
1991-VOPLL,3,"Medium risk"
8106-GWQOK,0,"Low risk"
8450-LUGUK,1,"Low risk"
0795-GMVQO,3,"Medium risk"
2259-OUUSZ,1,"Low risk"
6257-RJOHI,2,"Medium risk"
1353-GHZOS,1,"Low risk"
2587-EKXTS,4,"High risk"
5442-BXVND,2,"Medium risk"
9753-OYLBX,3,"Medium risk"
2364-UFROM,0,"Low risk"
6473-ULUHT,2,"Medium risk"
2150-WLKUW,1,"Low risk"
7159-FVYPK,3,"Medium risk"
4821-SJHJV,4,"High risk"
3812-LRZIR,1,"Low risk"
9483-GCPWE,2,"Medium risk"
4227-OJHAL,1,"Low risk"
9220-CXRSC,0,"Low risk"
3724-BSCVH,2,"Medium risk"
4877-TSOFF,0,"Low risk"
9209-NWPGU,0,"Low risk"
7306-YDSOI,1,"Low risk"
0655-YDGFJ,2,"Medium risk"
8468-EHYJA,4,"High risk"
6823-SIDFQ,1,"Low risk"
1097-FSPVW,2,"Medium risk"
6352-GIGGQ,1,"Low risk"
3635-QQRQD,1,"Low risk"
2897-DOVND,4,"High risk"
0191-EQUUH,0,"Low risk"
0508-OOLTO,4,"High risk"
9822-WMWVG,3,"Medium risk"
9040-KZVWO,2,"Medium risk"
1548-ARAGG,2,"Medium risk"
6339-RZCBJ,0,"Low risk"
2522-AHJXR,3,"Medium risk"
1816-FLZDK,2,"Medium risk"
4615-PIVVU,0,"Low risk"
0430-IHCDJ,2,"Medium risk"
1814-DKOLC,3,"Medium risk"
9351-HXDMR,2,"Medium risk"
2129-ALKBS,2,"Medium risk"
4742-TXUEX,1,"Low risk"
8873-TMKGR,1,"Low risk"
0064-YIJGF,3,"Medium risk"
2386-OWURY,3,"Medium risk"
7868-BGSZA,2,"Medium risk"
7698-YFGEZ,3,"Medium risk"
9773-PEQBZ,4,"High risk"
9602-WCXPI,1,"Low risk"
6837-HAEVO,3,"Medium risk"
3620-EHIMZ,1,"Low risk"
6870-ECSHE,2,"Medium risk"
9169-BSVIN,3,"Medium risk"
8194-PEEBY,1,"Low risk"
7714-YXSMB,4,"High risk"
8387-UGUSU,2,"Medium risk"
1767-TGTKO,3,"Medium risk"
8805-JNRAZ,3,"Medium risk"
0206-OYVOC,1,"Low risk"
0237-YFUTL,3,"Medium risk"
7691-KGKGP,1,"Low risk"
6710-HSJRD,3,"Medium risk"
3675-EQOZA,3,"Medium risk"
0840-DCNZE,1,"Low risk"
1732-FEKLD,3,"Medium risk"
9862-KJTYK,2,"Medium risk"
5854-KSRBJ,1,"Low risk"
0365-BZUWY,4,"High risk"
5701-SVCWR,3,"Medium risk"
4922-CVPDX,1,"Low risk"
2018-PZKMU,4,"High risk"
7392-YYPYJ,4,"High risk"
2223-GDSHL,2,"Medium risk"
9470-RTWDV,1,"Low risk"
2176-OSJUV,0,"Low risk"
9348-YVOMK,3,"Medium risk"
3824-RHKVR,2,"Medium risk"
4979-HPRFL,1,"Low risk"
2773-OVBPK,2,"Medium risk"
5999-LCXAO,3,"Medium risk"
3882-IYOIJ,2,"Medium risk"
9938-ZREHM,0,"Low risk"
4647-MUZON,4,"High risk"
8849-PRIQJ,2,"Medium risk"
5396-IZEPB,3,"Medium risk"
8285-ABVLB,1,"Low risk"
6629-LADHQ,3,"Medium risk"
4324-AHJKS,3,"Medium risk"
4495-LHSSK,2,"Medium risk"
9861-PDSZP,2,"Medium risk"
2019-HDCZY,3,"Medium risk"
7404-JLKQG,3,"Medium risk"
7463-IFMQU,1,"Low risk"
2541-YGPKE,0,"Low risk"
5382-TEMLV,2,"Medium risk"
3441-CGZJH,0,"Low risk"
9592-ERDKV,1,"Low risk"
4778-IZARL,2,"Medium risk"
0432-CAJZV,5,"High risk"
5884-FBCTL,1,"Low risk"
6242-FEGFD,2,"Medium risk"
6986-IXNDM,4,"High risk"
1395-WSWXR,1,"Low risk"
6752-APNJL,2,"Medium risk"
9823-EALYC,1,"Low risk"
3727-JEZTU,3,"Medium risk"
8570-KLJYJ,1,"Low risk"
2969-WGHQO,2,"Medium risk"
1329-VHWNP,3,"Medium risk"
0266-GMEAO,2,"Medium risk"
4608-LCIMN,3,"Medium risk"
1485-YDHMM,3,"Medium risk"
0603-TPMIB,1,"Low risk"
2525-GVKQU,1,"Low risk"
5862-BRIXZ,0,"Low risk"
5404-GGUKR,3,"Medium risk"
2126-GSEGL,1,"Low risk"
2434-EEVDB,3,"Medium risk"
6762-QVYJO,0,"Low risk"
8152-VETUR,3,"Medium risk"
4676-WLUHT,1,"Low risk"
7980-MHFLQ,1,"Low risk"
0757-WCUUZ,1,"Low risk"
0374-AACSZ,3,"Medium risk"
4872-VXRIL,0,"Low risk"
9140-CZQZZ,0,"Low risk"
3423-HHXAO,1,"Low risk"
9938-TKDGL,2,"Medium risk"
6537-QLGEX,2,"Medium risk"
5606-AMZBO,4,"High risk"
6199-IPCAO,1,"Low risk"
5640-CAXOA,0,"Low risk"
8263-OKETD,1,"Low risk"
2476-YGEFM,3,"Medium risk"
8687-BAFGU,3,"Medium risk"
0829-XXPLX,4,"High risk"
6624-JDRDS,3,"Medium risk"
5214-NLTIT,3,"Medium risk"
3982-JGSFD,1,"Low risk"
1574-DYCWE,1,"Low risk"
7247-XOZPB,0,"Low risk"
2466-FCCPT,1,"Low risk"
4826-TZEVA,3,"Medium risk"
6016-NXBNJ,1,"Low risk"
4632-XJMEX,0,"Low risk"
3724-UCSHY,3,"Medium risk"
8626-XHBIE,1,"Low risk"
4439-YRNVD,2,"Medium risk"
2208-UGTGR,4,"High risk"
8670-MEFCP,1,"Low risk"
7777-UNYHB,3,"Medium risk"
9142-XMYJH,2,"Medium risk"
2649-HWLYB,0,"Low risk"
1685-VAYJF,3,"Medium risk"
9253-VIFJQ,1,"Low risk"
9741-YLNTD,4,"High risk"
0906-QVPMS,2,"Medium risk"
1905-OEILC,3,"Medium risk"
4685-TFLLS,1,"Low risk"
4553-DVPZG,4,"High risk"
8620-RJPZN,3,"Medium risk"
7103-ZGVNT,0,"Low risk"
2027-WKXMW,3,"Medium risk"
7137-NAXML,1,"Low risk"
2428-ZMCTB,3,"Medium risk"
2961-VNFKL,1,"Low risk"
6963-KQYQB,1,"Low risk"
5934-RMPOV,4,"High risk"
8316-BBQAY,0,"Low risk"
1166-PQLGG,1,"Low risk"
3146-JTQHR,2,"Medium risk"
6427-FEFIG,1,"Low risk"
8706-HRADD,1,"Low risk"
9031-ZVQPT,2,"Medium risk"
5176-LDKUH,2,"Medium risk"
4644-OBGFZ,1,"Low risk"
7926-IJOOU,3,"Medium risk"
5345-BMKWB,3,"Medium risk"
7998-WNZEM,1,"Low risk"
4664-NJCMS,0,"Low risk"
2542-HYGIQ,3,"Medium risk"
5016-LIPDW,1,"Low risk"
6481-LXPWL,1,"Low risk"
9625-RZFUK,1,"Low risk"
5153-LXKDT,3,"Medium risk"
0565-JUPYD,2,"Medium risk"
9054-FOWNV,4,"High risk"
8207-VVMYB,1,"Low risk"
6195-MELTI,0,"Low risk"
1227-UDMZR,1,"Low risk"
2167-FQSTQ,1,"Low risk"
2692-PFYTJ,3,"Medium risk"
9135-HSWOC,1,"Low risk"
2789-CZANW,2,"Medium risk"
1131-ALZWV,1,"Low risk"
0559-CKHUS,1,"Low risk"
8413-YNHNV,1,"Low risk"
4369-NYSCF,0,"Low risk"
6333-YDVLT,2,"Medium risk"
1101-SSWAG,2,"Medium risk"
5325-UWTWJ,3,"Medium risk"
3969-GYXEL,4,"High risk"
4468-YDOVK,2,"Medium risk"
2200-DSAAL,2,"Medium risk"
4302-ZYFEL,1,"Low risk"
9351-LZYGF,1,"Low risk"
4366-CTOUZ,2,"Medium risk"
0595-ITUDF,4,"High risk"
1955-IBMMB,1,"Low risk"
7998-ZLXWN,2,"Medium risk"
6253-WRFHY,1,"Low risk"
9133-AYJZG,4,"High risk"
8680-CGLTP,0,"Low risk"
8430-TWCBX,1,"Low risk"
5018-GWURO,4,"High risk"
4737-HOBAX,0,"Low risk"
