customer_ID,gender,senior_citizen,partner,dependents,tenure,contract,payment_method,paperless_billing,monthly_charges,total_charges,"Internet Type","Online Security","Online Backup","Premium Tech Support","Streaming TV","Streaming Movies","Churn Category","Churn Reason","Satisfaction Score","Churn Score",CLTV,churn
7197-VOJMM,Male,No,Yes,No,67,"Two year","Credit card (automatic)",Yes,69.2,4671.65,DSL,Yes,Yes,Yes,No,Yes,,,3,43,4323,No
4900-MSOMT,Female,No,Yes,Yes,72,"Two year","Bank transfer (automatic)",No,80.2,5714.2,DSL,Yes,Yes,Yes,Yes,No,,,4,24,6087,No
9194-GFVOI,Female,No,Yes,No,42,"Two year","Credit card (automatic)",No,84.35,3571.6,DSL,Yes,No,Yes,Yes,Yes,,,4,59,3363,No
4282-MSACW,Male,No,No,No,68,"One year","Credit card (automatic)",Yes,117.2,8035.95,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,3,55,4629,No
1403-LKLIK,Female,No,Yes,Yes,33,"One year","Mailed check",No,20.1,579.4,None,No,No,No,No,No,,,3,62,3342,No
9643-AVVWI,Female,No,Yes,Yes,3,Month-to-month,"Electronic check",Yes,80,241.3,"Fiber Optic",No,Yes,Yes,No,No,,,3,76,4264,No
2706-QZIHY,Female,No,Yes,No,15,"Two year","Mailed check",No,25.2,387.9,None,No,No,No,No,No,,,4,25,4411,No
6061-PQHMK,Female,No,No,No,25,"One year","Credit card (automatic)",No,19.9,527.5,None,No,No,No,No,No,,,5,56,3048,No
9139-TWBAS,Female,No,Yes,No,26,"One year","Bank transfer (automatic)",No,47.85,1190.5,Cable,Yes,Yes,No,Yes,No,,,4,79,4362,No
6685-GBWJZ,Male,No,Yes,No,63,"One year","Credit card (automatic)",No,70.8,4448.8,Cable,Yes,Yes,Yes,Yes,No,,,3,44,5114,No
5043-TRZWM,Female,No,No,No,1,Month-to-month,"Electronic check",No,75.55,75.55,"Fiber Optic",No,No,No,No,No,,,5,34,3503,No
4573-JKNAE,Male,No,No,Yes,12,"Two year","Bank transfer (automatic)",No,19.35,212.3,None,No,No,No,No,No,,,5,74,2558,No
0384-LPITE,Male,No,No,No,40,"One year","Credit card (automatic)",No,62.05,2511.55,Cable,Yes,Yes,No,Yes,Yes,,,3,34,2290,No
1335-HQMKX,Female,No,Yes,No,72,"One year","Electronic check",Yes,101.35,7323.15,"Fiber Optic",No,Yes,No,Yes,Yes,,,4,25,4497,No
4536-PLEQY,Male,No,Yes,No,12,Month-to-month,"Credit card (automatic)",Yes,85.05,999.8,"Fiber Optic",No,Yes,No,No,Yes,,,3,80,2540,No
7029-IJEJK,Female,No,No,No,54,"One year","Bank transfer (automatic)",No,44.1,2369.7,DSL,Yes,No,Yes,No,Yes,,,3,32,6205,No
8871-JLMHM,Female,No,Yes,No,68,"Two year","Credit card (automatic)",No,90.2,6297.65,"Fiber Optic",No,Yes,Yes,No,No,,,4,55,4095,No
3865-ZFZIB,Male,No,No,No,19,"Two year","Mailed check",No,19.65,358.15,None,No,No,No,No,No,,,5,21,5596,No
7109-CQYUZ,Male,No,No,No,52,"Two year","Mailed check",Yes,89.25,4652.4,DSL,Yes,Yes,Yes,Yes,Yes,,,3,31,4624,No
2696-RZVZW,Male,No,Yes,No,68,"Two year","Credit card (automatic)",No,25.05,1629.2,None,No,No,No,No,No,,,5,24,4187,No
0396-HUJBP,Female,No,No,No,2,Month-to-month,"Mailed check",No,19.3,44.4,None,No,No,No,No,No,,,3,43,3009,No
6285-FTQBF,Male,No,Yes,Yes,72,"Two year","Credit card (automatic)",No,25.55,1867.7,None,No,No,No,No,No,,,4,40,6425,No
1474-JUWSM,Female,No,Yes,No,58,"One year","Electronic check",Yes,68.4,3972.25,Cable,Yes,No,Yes,No,Yes,,,3,62,5269,No
3530-CRZSB,Female,No,No,No,7,Month-to-month,"Mailed check",No,20.65,155.9,None,No,No,No,No,No,,,5,38,2100,No
9617-INGJY,Male,No,No,No,1,Month-to-month,"Mailed check",Yes,70.6,70.6,"Fiber Optic",No,No,No,No,No,,,3,61,3530,No
0621-TSSMU,Male,No,Yes,No,56,"One year","Credit card (automatic)",No,19.95,1126.75,None,No,No,No,No,No,,,5,65,4838,No
7636-PEPNS,Female,No,Yes,Yes,58,"One year","Mailed check",Yes,44.1,2413.05,Cable,No,No,No,No,No,,,4,44,5040,No
9052-DHNKM,Male,No,No,No,26,"One year","Electronic check",No,61.55,1581.95,DSL,Yes,Yes,No,No,No,,,3,30,5156,No
6794-HKIAJ,Male,No,No,No,62,Month-to-month,"Bank transfer (automatic)",No,90.7,5586.45,"Fiber Optic",Yes,Yes,No,No,No,,,3,67,5496,No
5578-NKCXI,Female,No,Yes,Yes,58,"One year","Credit card (automatic)",No,99.25,5846.65,"Fiber Optic",Yes,Yes,No,Yes,Yes,,,3,22,4098,No
3096-WPXBT,Female,No,Yes,Yes,61,"One year","Credit card (automatic)",Yes,100.7,6018.65,"Fiber Optic",Yes,Yes,No,No,Yes,,,3,57,4804,No
8434-PNQZX,Female,No,No,No,42,"Two year","Credit card (automatic)",Yes,78.45,3373.4,DSL,No,No,Yes,Yes,Yes,,,4,30,3192,No
5950-AAAGJ,Male,No,No,No,18,Month-to-month,"Bank transfer (automatic)",No,84.3,1537.9,"Fiber Optic",No,No,No,Yes,No,,,3,72,4612,No
9618-LFJRU,Female,No,No,No,4,Month-to-month,"Credit card (automatic)",No,20.45,82.85,None,No,No,No,No,No,,,5,40,4344,No
6693-DJWTY,Female,No,No,Yes,35,"One year","Credit card (automatic)",No,55.6,2016.45,DSL,Yes,Yes,No,No,No,,,3,80,5964,No
0744-GKNGE,Female,No,Yes,Yes,64,Month-to-month,"Bank transfer (automatic)",Yes,86.8,5327.25,"Fiber Optic",Yes,No,Yes,No,No,,,3,70,4915,No
6447-EGDIV,Female,No,No,No,31,"One year","Mailed check",No,20.95,683.25,None,No,No,No,No,No,,,4,69,5772,No
3272-VUHPV,Female,No,Yes,Yes,8,Month-to-month,"Bank transfer (automatic)",No,56.3,401.5,Cable,No,Yes,Yes,No,No,,,5,21,3135,No
4176-FXYBO,Male,No,Yes,No,54,Month-to-month,"Electronic check",No,109.55,6118.95,"Fiber Optic",Yes,Yes,No,Yes,Yes,,,4,42,6130,No
1063-DHQJF,Male,No,Yes,Yes,69,"Two year","Mailed check",Yes,92.15,6480.9,"Fiber Optic",No,Yes,Yes,Yes,No,,,3,30,5817,No
6719-FGEDO,Female,No,Yes,No,72,"Two year","Bank transfer (automatic)",Yes,97,7104.2,"Fiber Optic",Yes,Yes,Yes,No,No,,,4,67,6302,No
1837-YQUCE,Female,No,No,No,70,"Two year","Bank transfer (automatic)",Yes,58.35,4214.25,DSL,Yes,No,Yes,Yes,Yes,,,3,55,4093,No
0369-ZGOVK,Female,No,Yes,Yes,28,"One year","Bank transfer (automatic)",Yes,70.4,1992.2,"Fiber Optic",No,No,No,No,No,,,3,54,5195,No
9391-LMANN,Male,No,No,Yes,53,"One year","Electronic check",No,95.95,5036.9,"Fiber Optic",Yes,Yes,No,No,Yes,,,3,61,4523,No
4086-ATNFV,Female,No,Yes,Yes,34,"One year","Mailed check",Yes,60.8,2042.05,Cable,Yes,Yes,No,No,No,,,4,48,4522,No
3739-YBWAB,Male,No,Yes,No,36,"One year","Mailed check",No,35.35,1317.95,Cable,Yes,No,No,No,No,,,4,60,3314,No
0326-VDYXE,Female,No,Yes,No,70,"One year","Electronic check",Yes,97.65,6982.5,"Fiber Optic",No,No,No,Yes,Yes,,,4,35,4252,No
0436-TWFFZ,Female,No,No,No,67,"Two year","Mailed check",Yes,85.25,5714.2,DSL,Yes,No,Yes,Yes,Yes,,,4,61,6322,No
2669-OIDSD,Female,No,Yes,No,48,Month-to-month,"Credit card (automatic)",Yes,100.05,4834,"Fiber Optic",No,No,Yes,Yes,Yes,,,5,34,3468,No
9576-SYUHJ,Male,No,No,No,37,Month-to-month,"Electronic check",Yes,91.15,3369.25,"Fiber Optic",Yes,No,No,Yes,No,,,3,37,3194,No
9430-NKQLY,Male,No,Yes,Yes,72,"Two year","Credit card (automatic)",Yes,25.1,1790.8,None,No,No,No,No,No,,,3,52,4185,No
0247-SLUJI,Male,No,Yes,Yes,1,Month-to-month,"Mailed check",No,19.7,19.7,None,No,No,No,No,No,,,5,43,2004,No
6483-OATDN,Male,No,Yes,Yes,8,Month-to-month,"Credit card (automatic)",Yes,51.3,411.6,DSL,Yes,No,No,No,No,,,4,66,2545,No
7673-LPRNY,Female,No,No,No,23,"One year","Electronic check",Yes,78.55,1843.05,DSL,Yes,No,No,Yes,Yes,,,3,47,3127,No
4465-VDKIQ,Female,No,No,No,18,Month-to-month,"Electronic check",No,77.8,1358.6,"Fiber Optic",No,Yes,No,No,No,,,5,42,4228,No
2558-BUOZZ,Male,No,No,No,47,"One year","Bank transfer (automatic)",No,94.8,4535.85,"Fiber Optic",Yes,Yes,No,Yes,No,,,4,66,5022,No
9257-AZMTZ,Female,No,Yes,Yes,52,"Two year","Bank transfer (automatic)",No,20.1,1078.75,None,No,No,No,No,No,,,4,71,4529,No
0003-MKNFE,Male,No,No,No,9,Month-to-month,"Mailed check",No,59.9,542.4,Cable,No,No,No,No,Yes,,,5,66,5414,No
0975-UYDTX,Female,No,Yes,No,26,"One year","Credit card (automatic)",Yes,90.1,2312.55,DSL,Yes,Yes,Yes,Yes,Yes,,,3,39,2068,No
0975-VOOVL,Female,No,No,No,3,Month-to-month,"Mailed check",No,29.2,98.5,DSL,No,Yes,No,No,No,,,4,48,4699,No
5968-VXZLG,Male,No,No,No,2,Month-to-month,"Bank transfer (automatic)",Yes,46.6,87.9,DSL,No,No,No,No,No,,,4,54,5096,No
8295-KMENE,Female,No,Yes,Yes,59,"Two year","Mailed check",Yes,76.45,4519.5,DSL,Yes,No,Yes,Yes,No,,,4,27,5978,No
1335-NTIUC,Male,No,No,No,9,Month-to-month,"Electronic check",Yes,24.95,190.25,DSL,No,No,No,No,No,,,5,24,5473,No
2368-GAKKQ,Female,No,No,No,70,"Two year","Bank transfer (automatic)",Yes,113.65,7939.25,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,4,75,6424,No
3785-KTYSH,Male,No,No,No,53,"Two year","Mailed check",No,24.6,1279,None,No,No,No,No,No,,,5,44,4610,No
4063-EIKNQ,Male,No,Yes,Yes,11,Month-to-month,"Bank transfer (automatic)",No,20.95,267.35,None,No,No,No,No,No,,,3,31,4075,No
6993-YCOBK,Male,No,Yes,Yes,60,"Two year","Electronic check",Yes,110.6,6586.85,"Fiber Optic",Yes,No,Yes,Yes,Yes,,,3,22,5756,No
8393-JMVMB,Male,No,No,No,1,Month-to-month,"Mailed check",No,19.45,19.45,None,No,No,No,No,No,,,3,48,2133,No
0969-RGKCU,Male,No,Yes,Yes,37,"One year","Credit card (automatic)",No,19.8,677.05,None,No,No,No,No,No,,,4,24,5137,No
0378-CJKPV,Female,No,Yes,No,72,"Two year","Credit card (automatic)",No,112.1,7965.95,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,4,62,4272,No
1703-MGIAB,Female,No,No,No,17,Month-to-month,"Mailed check",Yes,69,1108,DSL,No,No,Yes,Yes,No,,,5,22,4439,No
4311-QTTAI,Female,No,No,No,16,"One year","Credit card (automatic)",No,19.35,295.55,None,No,No,No,No,No,,,5,22,2017,No
4318-RAJVY,Female,No,No,No,10,"One year","Mailed check",Yes,19.8,198.25,None,No,No,No,No,No,,,3,34,5270,No
3612-YUNGG,Male,No,Yes,Yes,64,"Two year","Credit card (automatic)",Yes,109.2,6741.15,"Fiber Optic",No,Yes,Yes,Yes,Yes,,,4,34,5543,No
9028-LIHRP,Male,No,Yes,Yes,71,"Two year","Credit card (automatic)",No,100.2,7209,"Fiber Optic",Yes,Yes,Yes,Yes,No,,,3,55,5502,No
1053-MXTTK,Female,No,Yes,Yes,72,"Two year","Bank transfer (automatic)",Yes,108.65,7726.35,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,4,48,5730,No
0853-TWRVK,Male,No,Yes,No,72,"Two year","Bank transfer (automatic)",No,105.6,7581.5,"Fiber Optic",Yes,Yes,Yes,No,Yes,,,3,48,5981,No
0670-ANMUU,Male,No,No,No,71,"One year","Credit card (automatic)",No,97.65,6687.85,"Fiber Optic",Yes,No,Yes,No,Yes,,,3,37,5319,No
6897-RWMUB,Male,No,Yes,Yes,61,"Two year","Bank transfer (automatic)",Yes,68.05,4158.25,DSL,Yes,Yes,Yes,No,No,,,4,78,4436,No
1077-HUUJM,Female,No,No,Yes,7,Month-to-month,"Electronic check",Yes,71.05,472.65,"Fiber Optic",No,No,No,No,No,,,5,49,4668,No
8417-GSODA,Male,No,Yes,Yes,28,"One year","Bank transfer (automatic)",No,92.2,2568.15,"Fiber Optic",No,No,No,Yes,Yes,,,4,26,5116,No
5171-EPLKN,Male,No,No,No,27,"Two year","Credit card (automatic)",No,19.85,470,None,No,No,No,No,No,,,4,58,2176,No
7820-ZYGNY,Male,No,No,No,63,"One year","Credit card (automatic)",No,90.45,5825.5,"Fiber Optic",No,Yes,No,No,Yes,,,3,23,4616,No
9677-AVKED,Female,No,No,Yes,53,"One year","Electronic check",Yes,84.6,4449.75,Cable,No,Yes,Yes,Yes,Yes,,,5,60,4733,No
6696-YDAYZ,Male,No,Yes,Yes,16,"Two year","Mailed check",No,20.5,290.55,None,No,No,No,No,No,,,3,52,2856,No
6506-EYCNH,Female,No,Yes,Yes,28,Month-to-month,"Bank transfer (automatic)",Yes,19.55,543.8,None,No,No,No,No,No,,,4,41,3948,No
4795-WRNVT,Female,No,No,No,40,Month-to-month,"Mailed check",No,65.1,2586,DSL,Yes,Yes,No,Yes,No,,,3,54,3885,No
9643-YBLUR,Male,No,Yes,No,9,Month-to-month,"Credit card (automatic)",Yes,69.05,653.95,Cable,No,Yes,No,No,Yes,,,4,60,2907,No
9026-LHEVG,Female,No,No,No,9,Month-to-month,"Electronic check",No,40.75,359.4,DSL,No,Yes,No,No,Yes,,,4,24,2973,No
7011-CVEUC,Male,No,Yes,No,25,Month-to-month,"Credit card (automatic)",Yes,95.7,2338.35,"Fiber Optic",No,No,Yes,Yes,Yes,,,5,34,4535,No
7925-PNRGI,Female,No,Yes,Yes,45,Month-to-month,"Mailed check",No,81.3,3541.1,DSL,Yes,Yes,Yes,Yes,No,,,3,77,3111,No
1552-CZCLL,Female,No,Yes,Yes,55,Month-to-month,"Credit card (automatic)",No,20,1087.25,None,No,No,No,No,No,,,4,53,4277,No
9987-LUTYD,Female,No,No,No,13,"One year","Mailed check",No,55.15,742.9,DSL,Yes,No,Yes,No,No,,,4,59,3161,No
5693-PIPCS,Male,No,No,No,41,"Two year","Credit card (automatic)",Yes,99.65,4220.35,"Fiber Optic",No,Yes,Yes,Yes,Yes,,,5,66,2640,No
8039-EQPIM,Male,No,Yes,No,69,"Two year","Bank transfer (automatic)",No,60.25,4055.5,DSL,Yes,No,Yes,Yes,Yes,,,3,44,5717,No
3209-ZPKFI,Male,No,Yes,Yes,47,Month-to-month,"Electronic check",No,54.25,2538.2,DSL,No,Yes,No,No,No,,,5,71,2320,No
3569-JFODW,Female,No,Yes,Yes,72,"Two year","Credit card (automatic)",No,90.95,6652.45,DSL,Yes,Yes,Yes,Yes,Yes,,,3,66,5096,No
1591-XWLGB,Female,No,Yes,No,71,"Two year","Credit card (automatic)",No,19.85,1379.6,None,No,No,No,No,No,,,4,56,4121,No
6319-QSUSR,Female,No,No,Yes,11,Month-to-month,"Credit card (automatic)",No,19.7,216.2,None,No,No,No,No,No,,,4,67,3838,No
0487-CRLZF,Female,No,No,No,49,"Two year","Bank transfer (automatic)",Yes,74.45,3721.9,DSL,No,No,Yes,Yes,Yes,,,5,60,4517,No
9451-WLYRI,Female,No,Yes,No,53,"One year","Credit card (automatic)",No,19.05,990.45,None,No,No,No,No,No,,,5,74,6160,No
1991-VOPLL,Female,No,No,No,9,Month-to-month,"Mailed check",No,19.05,157.65,None,No,No,No,No,No,,,4,61,3248,No
8106-GWQOK,Male,No,Yes,No,38,"Two year","Bank transfer (automatic)",Yes,60,2193.2,Cable,Yes,Yes,Yes,Yes,Yes,,,3,42,2187,No
8450-LUGUK,Female,No,Yes,Yes,37,"Two year","Bank transfer (automatic)",Yes,24.1,861.85,None,No,No,No,No,No,,,4,36,3753,No
0795-GMVQO,Male,No,Yes,No,67,"One year","Credit card (automatic)",No,109.9,7332.4,"Fiber Optic",Yes,Yes,No,Yes,Yes,,,4,26,5416,No
2259-OUUSZ,Male,No,No,No,7,"One year","Credit card (automatic)",Yes,35.5,249.55,DSL,No,No,Yes,No,No,,,3,48,5124,No
6257-RJOHI,Male,No,No,No,4,Month-to-month,"Mailed check",Yes,50.8,202.3,DSL,No,No,Yes,No,No,,,5,47,4521,No
1353-GHZOS,Male,No,Yes,No,22,"One year","Bank transfer (automatic)",Yes,59.75,1374.35,DSL,Yes,No,No,Yes,No,,,3,31,3947,No
2587-EKXTS,Male,No,No,No,44,Month-to-month,"Electronic check",Yes,111.5,4915.15,"Fiber Optic",Yes,Yes,No,Yes,Yes,,,4,26,2827,No
5442-BXVND,Female,No,Yes,Yes,33,Month-to-month,"Bank transfer (automatic)",No,24.25,838.5,None,No,No,No,No,No,,,5,73,5531,No
9753-OYLBX,Female,No,No,No,1,Month-to-month,"Mailed check",No,20.5,20.5,None,No,No,No,No,No,,,5,54,4454,No
2364-UFROM,Male,No,No,No,30,"One year","Electronic check",No,70.4,2044.75,Cable,Yes,Yes,Yes,Yes,No,,,3,68,3380,No
6473-ULUHT,Male,No,Yes,Yes,16,Month-to-month,"Electronic check",No,84.9,1398.25,DSL,Yes,Yes,Yes,Yes,Yes,,,3,43,2269,No
2150-WLKUW,Female,No,Yes,No,40,"One year","Bank transfer (automatic)",No,63.9,2635,DSL,No,Yes,No,Yes,No,,,3,41,2654,No
7159-FVYPK,Female,No,Yes,Yes,3,Month-to-month,"Bank transfer (automatic)",Yes,69.15,235,DSL,No,Yes,No,Yes,No,,,3,22,2301,No
4821-SJHJV,Female,No,Yes,Yes,32,Month-to-month,"Electronic check",No,89.6,2901.8,"Fiber Optic",Yes,No,No,Yes,No,,,4,54,4444,No
3812-LRZIR,Female,No,Yes,Yes,27,"Two year","Electronic check",No,24.5,761.95,None,No,No,No,No,No,,,3,67,2645,No
9483-GCPWE,Male,No,No,Yes,9,"One year","Mailed check",No,20.1,190.25,None,No,No,No,No,No,,,4,20,3444,No
4227-OJHAL,Female,No,Yes,Yes,68,"One year","Credit card (automatic)",Yes,73,5163,DSL,Yes,Yes,No,Yes,No,,,4,67,4156,No
9220-CXRSC,Female,No,Yes,Yes,69,"Two year","Credit card (automatic)",No,61.4,4059.85,DSL,Yes,No,Yes,No,No,,,3,80,5266,No
3724-BSCVH,Male,No,Yes,Yes,10,"One year","Mailed check",No,20.45,242.4,None,No,No,No,No,No,,,4,54,4613,No
4877-TSOFF,Female,No,Yes,Yes,55,"One year","Bank transfer (automatic)",Yes,75.75,4264.25,DSL,Yes,Yes,Yes,No,Yes,,,3,51,4489,No
9209-NWPGU,Male,No,No,No,44,"One year","Electronic check",No,65.4,2774.55,Cable,Yes,No,Yes,Yes,No,,,3,76,5827,No
7306-YDSOI,Male,No,Yes,Yes,69,"Two year","Bank transfer (automatic)",Yes,59.75,4069.9,DSL,Yes,Yes,No,No,No,,,3,39,4665,No
0655-YDGFJ,Male,No,No,No,29,Month-to-month,"Bank transfer (automatic)",No,48.95,1323.7,DSL,No,No,No,No,No,,,3,66,4825,No
8468-EHYJA,Female,No,Yes,No,57,Month-to-month,"Electronic check",Yes,99.65,5497.05,"Fiber Optic",Yes,No,No,Yes,Yes,,,4,42,5106,No
6823-SIDFQ,Male,No,No,No,28,"One year","Credit card (automatic)",No,18.25,534.7,None,No,No,No,No,No,,,4,67,5327,No
1097-FSPVW,Female,No,No,No,42,Month-to-month,"Credit card (automatic)",No,54.55,2455.05,DSL,Yes,No,No,No,No,,,3,72,5387,No
6352-GIGGQ,Male,No,No,No,67,"One year","Bank transfer (automatic)",Yes,88.8,5903.15,DSL,Yes,Yes,Yes,Yes,Yes,,,3,68,4081,No
3635-QQRQD,Male,No,No,No,62,"Two year","Credit card (automatic)",Yes,20.05,1201.65,None,No,No,No,No,No,,,4,74,4568,No
2897-DOVND,Male,No,No,No,2,Month-to-month,"Electronic check",Yes,69.8,146.65,"Fiber Optic",No,No,No,No,No,,,3,26,3527,No
0191-EQUUH,Female,No,No,Yes,25,"Two year","Bank transfer (automatic)",No,35.05,844.45,Cable,Yes,No,Yes,No,No,,,4,69,2754,No
0508-OOLTO,Female,No,Yes,Yes,2,Month-to-month,"Electronic check",Yes,71.65,135.75,"Fiber Optic",No,No,No,No,No,,,3,67,3916,No
9822-WMWVG,Female,No,No,No,41,Month-to-month,"Electronic check",Yes,106.5,4282.4,"Fiber Optic",Yes,Yes,Yes,Yes,No,,,4,75,4434,No
9040-KZVWO,Male,No,No,No,26,"One year","Bank transfer (automatic)",No,75.5,2018.1,"Fiber Optic",No,Yes,No,No,No,,,4,43,5184,No
1548-ARAGG,Female,No,Yes,Yes,4,Month-to-month,"Mailed check",Yes,58.5,224.85,DSL,No,Yes,Yes,No,No,,,3,23,5605,No
6339-RZCBJ,Male,No,No,No,48,"Two year","Credit card (automatic)",No,78.9,3771.5,DSL,No,Yes,Yes,Yes,Yes,,,4,47,4063,No
2522-AHJXR,Male,No,Yes,No,60,Month-to-month,"Bank transfer (automatic)",Yes,109.45,6572.85,"Fiber Optic",Yes,No,Yes,Yes,Yes,,,4,77,4350,No
1816-FLZDK,Male,No,No,No,1,Month-to-month,"Mailed check",No,29.15,29.15,DSL,No,No,Yes,No,No,,,5,40,3923,No
4615-PIVVU,Female,No,No,No,42,"Two year","Credit card (automatic)",No,66.5,2762.75,Cable,No,No,Yes,No,Yes,,,5,62,4668,No
0430-IHCDJ,Male,No,No,No,15,Month-to-month,"Electronic check",Yes,49,749.25,DSL,No,No,No,No,No,,,3,25,2597,No
1814-DKOLC,Female,No,No,No,5,Month-to-month,"Mailed check",No,25.45,134.75,None,No,No,No,No,No,,,3,24,4855,No
9351-HXDMR,Male,No,Yes,No,72,"Two year","Credit card (automatic)",Yes,110.9,8240.85,"Fiber Optic",Yes,No,Yes,Yes,Yes,,,3,67,4938,No
2129-ALKBS,Female,No,Yes,Yes,40,Month-to-month,"Electronic check",Yes,26.2,1077.5,None,No,No,No,No,No,,,3,37,2211,No
4742-TXUEX,Female,No,Yes,Yes,47,"Two year","Bank transfer (automatic)",No,19.3,890.5,None,No,No,No,No,No,,,4,43,5829,No
8873-TMKGR,Male,No,No,No,29,"One year","Mailed check",No,19.1,529.5,None,No,No,No,No,No,,,4,38,5880,No
0064-YIJGF,Male,No,Yes,Yes,27,Month-to-month,"Bank transfer (automatic)",Yes,75.75,1929,"Fiber Optic",No,No,No,No,No,,,3,46,4994,No
2386-OWURY,Female,No,No,No,58,Month-to-month,"Electronic check",Yes,95.3,5817.7,"Fiber Optic",No,No,Yes,Yes,Yes,,,4,68,6460,No
7868-BGSZA,Male,No,Yes,No,43,"One year","Electronic check",Yes,80.2,3581.6,DSL,Yes,No,No,Yes,Yes,,,3,35,5888,No
7698-YFGEZ,Male,No,No,No,1,Month-to-month,"Mailed check",No,20,20,None,No,No,No,No,No,,,4,38,5650,No
9773-PEQBZ,Male,No,No,No,10,Month-to-month,"Electronic check",No,79.85,797.25,"Fiber Optic",No,Yes,No,No,No,,,5,65,5739,No
9602-WCXPI,Male,No,No,No,50,"One year","Credit card (automatic)",No,20.15,989.05,None,No,No,No,No,No,,,5,29,5249,No
6837-HAEVO,Male,No,Yes,Yes,69,"Two year","Electronic check",Yes,105,7297.75,"Fiber Optic",No,Yes,No,Yes,Yes,,,4,47,5436,No
3620-EHIMZ,Female,No,Yes,Yes,52,"Two year","Mailed check",No,19.35,1031.7,None,No,No,No,No,No,,,5,66,5699,No
6870-ECSHE,Female,No,No,No,2,"One year","Mailed check",No,20.45,34.8,None,No,No,No,No,No,,,4,39,4196,No
9169-BSVIN,Male,No,No,No,12,Month-to-month,"Bank transfer (automatic)",No,74.75,827.05,DSL,No,No,No,Yes,Yes,,,5,40,3521,No
8194-PEEBY,Female,No,Yes,Yes,24,"One year","Mailed check",No,19.9,533.5,None,No,No,No,No,No,,,4,68,4158,No
7714-YXSMB,Female,No,No,No,26,Month-to-month,"Bank transfer (automatic)",Yes,100.5,2599.95,"Fiber Optic",No,No,No,Yes,Yes,,,3,50,2921,No
8387-UGUSU,Female,No,Yes,Yes,15,Month-to-month,"Mailed check",No,20.05,284.3,None,No,No,No,No,No,,,4,59,3591,No
1767-TGTKO,Female,No,Yes,Yes,8,Month-to-month,"Electronic check",Yes,45.45,411.75,DSL,No,No,No,No,No,,,4,41,4651,No
8805-JNRAZ,Female,No,No,No,2,Month-to-month,"Mailed check",No,49.2,103.7,Cable,No,Yes,No,No,No,,,5,75,2342,No
0206-OYVOC,Female,No,Yes,Yes,46,"Two year","Mailed check",Yes,19.25,864.2,None,No,No,No,No,No,,,5,77,5596,No
0237-YFUTL,Female,No,Yes,No,50,Month-to-month,"Bank transfer (automatic)",Yes,109.65,5405.8,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,3,21,4676,No
7691-KGKGP,Male,No,Yes,Yes,53,Month-to-month,"Credit card (automatic)",No,65,3363.8,DSL,No,Yes,Yes,Yes,No,,,3,30,5534,No
6710-HSJRD,Male,No,Yes,No,61,Month-to-month,"Electronic check",Yes,114.1,7132.15,"Fiber Optic",No,Yes,Yes,Yes,Yes,,,4,64,5239,No
3675-EQOZA,Male,No,No,No,5,Month-to-month,"Bank transfer (automatic)",No,20.65,93.55,None,No,No,No,No,No,,,4,60,5597,No
0840-DCNZE,Male,No,No,No,47,"One year","Bank transfer (automatic)",Yes,86.95,4138.9,DSL,Yes,Yes,Yes,Yes,Yes,,,4,57,5631,No
1732-FEKLD,Female,No,No,No,54,"One year","Bank transfer (automatic)",Yes,94.75,5121.75,"Fiber Optic",No,Yes,No,Yes,No,,,4,50,5665,No
9862-KJTYK,Male,No,No,Yes,19,Month-to-month,"Credit card (automatic)",Yes,25.35,566.1,DSL,No,No,No,No,No,,,4,68,3072,No
5854-KSRBJ,Male,No,Yes,Yes,70,"Two year","Mailed check",No,25.4,1782.05,None,No,No,No,No,No,,,4,33,4954,No
0365-BZUWY,Male,No,Yes,No,17,Month-to-month,"Electronic check",Yes,102.55,1742.5,"Fiber Optic",No,Yes,No,Yes,Yes,,,5,75,3803,No
5701-SVCWR,Female,No,No,Yes,1,Month-to-month,"Mailed check",No,24,24,None,No,No,No,No,No,,,4,60,2559,No
4922-CVPDX,Female,No,Yes,No,26,"Two year","Credit card (automatic)",Yes,73.5,1905.7,DSL,No,Yes,No,Yes,Yes,,,5,67,3596,No
2018-PZKMU,Male,No,Yes,Yes,9,Month-to-month,"Electronic check",No,103.1,970.45,"Fiber Optic",No,No,Yes,Yes,Yes,,,4,61,4171,No
7392-YYPYJ,Male,No,No,No,22,Month-to-month,"Electronic check",Yes,100.65,2415.95,"Fiber Optic",No,Yes,No,Yes,Yes,,,5,34,4094,No
2223-GDSHL,Male,No,Yes,Yes,71,"Two year","Bank transfer (automatic)",Yes,116.05,8297.5,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,3,62,6481,No
9470-RTWDV,Male,No,Yes,Yes,26,"One year","Credit card (automatic)",Yes,82,2083.1,DSL,No,No,Yes,Yes,Yes,,,4,43,3973,No
2176-OSJUV,Male,No,Yes,No,71,"Two year","Bank transfer (automatic)",No,65.15,4681.75,DSL,Yes,Yes,Yes,No,No,,,3,69,4384,No
